source_file,sha256,byte_count,row_count,schema_signature,schema_columns_json,extraction_time_utc,source_system,source_role,source_commit,read_error
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_33.csv,813350d52a8a0bffa6b1f4d052444d7ed1102e4ae1c1320cc3cab0e4cfcf1f1d,39441,450,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_33_indiv_activities.csv,8046b0b6cccb8c857c025aa31fb12c5db1b16881280899ea211fa81c5f0e3db4,325335,2292,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_34.csv,5f057351287301c1e50e29b9de43540dc79bede9aafb30ac0bb42ed6ada627a4,38916,450,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_34_indiv_activities.csv,df189a5eec5ac383909514d1878d8e15092b59f361ec5f82ca03f7c45885db80,293906,1719,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_35.csv,08643a7088ee469ec9b470cde6cf906b4215cb4dad55c489adf70a03d56e90bb,35406,450,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_35_indiv_activities.csv,f44d24f6158cf0bc922c0f2f556dc7fe529de8c7163763538b9989f5018c1281,140736,903,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_36_5rows.csv,f8fb76a94f3fd901ffb70b2abb63d2acba98c4babb2c72328ca5d974179e62b1,22499,225,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_36_indiv_activities.csv,a3c560938f335fb63c462f3499e7cc3ba88d376c3e46e24fada0e5585a55af51,245378,1822,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_37_20rows.csv,558d7c333baa1e2237b8b8e5f0236cc4becac4df36eb5744a02b9f407bfaf626,78019,900,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_37_indiv_activities.csv,83c39dba012d232b998b644421ce9197c07e0ee5395368d5c7683db2194e4e8c,400244,3076,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_38_20rows.csv,2a025f080a9a28b4f27bdf3ea45d9bbacd031bf1ed1aeb7838a5165d4a105db4,77692,900,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_38_indiv_activities.csv,d426e41f38f335b5504b3fffc5dd33b96fc4f958b92cedb37a343769034c049d,484246,2926,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_39_10rows.csv,3920996a79a849cb07fd1ff4f4c14ba6946760eb0f6c9d12fa58b88c64c193d2,36972,450,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_39_indiv_activities.csv,615d381c63d6b4e6f4d807be1a2e7a1f1bee94703a141934c1c917a926578045,157433,1253,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_3_meta.csv,cb1e10fbe37f456b8925b09a929fd5f9c4caf39c3e218d07a0860978e1d32d94,21417,225,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_40_30rows.csv,2d5846a82d3e5ba4b0d49b3a5fc77eb37b5aaba57c18bcab6820cd42467fbf3e,113097,1350,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_40_indiv_activities.csv,da9efb7aa7e072f7a627512bc02b6b27bc757e0f8ce6b7a9f40bfc7fa10775f3,540388,3903,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_41_10rows.csv,495d2028865832c2364300c202a26ab6875147dbd2b477ac3e4206eb83b4cd7d,42051,450,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_41_indiv_activities.csv,d6fa4d97090a52847e11420b52c4b1d42f0bb1273f05b1abf971722ee70a427e,416928,2628,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_42_10rows.csv,e237febf4186e933be4bc1ccc82b8716c60769cd9b1e3e931993322d5f14017f,36509,450,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_42_indiv_activities.csv,3fa42509a9538d3f9fd73e99bd874841b9f4f05fa2905f15d361340b3f560d29,208976,1271,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_43_40rows.csv,99116e23c75b21507cbcbcc2757dcc91f8cc00a805c46d08ad25e47d7b7202e1,153951,1800,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_43_indiv_activities.csv,2dfee7297fde9d5ad548d41fbdb14c5aab214c720c230aaa62f018cdccca58f7,71126,525,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_44_10rows.csv,4bccb53296509ba637500192eaf3ed322dafc1ecaeada7f464a364e5bb2f37f4,36502,450,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_44_indiv_activities.csv,843a266e37af695a8b6c334306fd86112eaef17f6a5e867b5c21df5bb228a6dc,196555,1484,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_45_40rows.csv,103f8edc9d92af708cd7782ca1306a080699aaa501a59e1852a1437f712bd159,149531,1800,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_45_indiv_activities.csv,ff77b00cc6f4d612c11ac27f907b2036b21aed024d83a2368cb10788e11b967e,573959,3963,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_46_5rows.csv,ed90fa5e9e8026878019343d733f8ec08299a2e4278bd542b0986b1c00b6f2b4,17908,225,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_46_indiv_activities.csv,56c5d99b47250c474aa01c5b24932dab3d371c14bf4dae2cbfc3384e0dec0d59,29525,219,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_47_20rows.csv,028ac8bd5ca96d438593546ed9276885e408144db6781ebec0599059f063fc1c,68985,900,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_47_indiv_activities.csv,1ed769723aa0bce1cec868e181f21d8a4850519f89828daf048c0438a022080d,309097,1961,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_48_20rows.csv,4351f110a624dfefeec164b48abaf6ce56e5122308c78d58815b44b69e2fee68,69393,900,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_48_indiv_activities.csv,b598ad4a71636c247bf60a8a7aecfeb19ec808d730c6683a6744e58f2e11a11e,161434,1260,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_49_20rows.csv,b0b33d67f5311afab85d56abfded5a0786f3d961d6eee9e457cab172f6fdd853,64089,900,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_49_indiv_activities.csv,7129a660bd8fff5bec9d825be992e47e1136de4c40f554c5bf8e92a8a25b5aa9,155060,1174,5d9e3d7b2ebc9b1f9737fedf7df7865d1477ba8bf52c5b18b32f398cb0f11aff,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (km)"",""Pace (min/km)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_4_indiv_activities.csv,35382447c9c6ae160b1559bb8a70c868a53f00b8277c576b87e2507223ab6a77,388652,2085,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_4_meta.csv,e2bce67c71c4c1a88dce1ca2bec3e32f7811450a2ba2f4b366c5889a852fc3ab,23213,225,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_50_20rows.csv,9f77fcbd12b36e8ec14c64c02249d11871d453bf878e4a3ece5d24b37ed4db82,65010,900,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_50_indiv_activities.csv,36b6b203cb502a1622a5e1daea96f47e92ee5c802f3bba32bb466e70877dc8d5,201883,1421,5d9e3d7b2ebc9b1f9737fedf7df7865d1477ba8bf52c5b18b32f398cb0f11aff,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (km)"",""Pace (min/km)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_51_40rows.csv,c664200cf0d73cbfaa1c6a19e1bc0b51da71fb3a7820a1e018fe3562ad3e98fc,140088,1800,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_51_indiv_activities.csv,2ee5f1ebafb481b7aed90766521322fc7a62a4d44ac3eac1789aea95461d2b6a,313141,2123,f7cc77e8cd24d5eaf50c071004c51c8f02441b164cc352e3d824a84693bdb495,"["""",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Distance (mi)"",""Pace (min/mi)"",""Time""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_52_10rows.csv,1aeefbf7d0c7f4864bde73c9b071b2b0aee88d60f7e5132adb81b275ecdd7c9c,32725,450,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0602251819H/raw_data/batch_52_40rows.csv,32c2bb82e0474ee29dd540aac628f395926ff2b5a03bb3d96f412f7be7f26d55,57324,900,3180c6fcde557aed2a6a16f7be9ae1918cd05e7470565c14a9ef2eba8a437cdc,"["""",""Athlete ID"",""Name"",""Week Number"",""Date Range"",""Distance (km)"",""Time"",""Elevation (m)""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
